name,effect,power,type,Thru Gen 4?,accuracy,pp,target,priority,category,additional_effects,description
Population Bomb,EFFECT_POPULATION_BOMB,20,TYPE_NORMAL,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,The user's fellows hit one to ten times in a row.
Psystrike,EFFECT_PSYSHOCK,100,TYPE_PSYCHIC,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Core Enforcer,EFFECT_HIT,100,TYPE_DRAGON,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Hits with a ray that nullifies the foe's ability.
Noxious Torque,EFFECT_HIT,100,TYPE_POISON,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_POISON",---
Vital Throw,EFFECT_HIT,70,TYPE_FIGHTING,N,0,10,MOVE_TARGET_SELECTED,-1,DAMAGE_CATEGORY_PHYSICAL,,"Makes the user's move last, but it never misses."
Ivy Cudgel,EFFECT_IVY_CUDGEL,100,TYPE_GRASS,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Type changes with held mask. High critical-hit ratio.
Hard Press,EFFECT_POWER_BASED_ON_TARGET_HP,100,TYPE_STEEL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Overdrive,EFFECT_HIT,80,TYPE_ELECTRIC,N,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,"The user twangs its guitar,  causing strong vibrations."
Solar Beam,EFFECT_SOLAR_BEAM,120,TYPE_GRASS,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"Absorbs light in one turn, then attacks next turn."
Solar Blade,EFFECT_SOLAR_BEAM,125,TYPE_GRASS,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Charges first turn, then chops with a blade of light."
Bolt Beak,EFFECT_BOLT_BEAK,85,TYPE_ELECTRIC,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Double power if the user moves before the target.
Tail Slap,EFFECT_MULTI_HIT,25,TYPE_NORMAL,N,85 95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Strikes the foe with its tail 2 to 5 times.
Prismatic Laser,EFFECT_HIT,160,TYPE_PSYCHIC,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE",A high power laserthat forcesrecharge nextturn.
Triple Dive,EFFECT_HIT,30,TYPE_WATER,N,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Hits target with splashes of water 3 times in a row.
Glaciate,EFFECT_HIT,65,TYPE_ICE,N,95,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SPD_MINUS_1",Blows very coldair at the foe. Itlowers theirSpeed.
Tackle,EFFECT_HIT,35 40,TYPE_NORMAL,N,95 100,35,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Charges the foe with a full- body tackle.
Razor Shell,EFFECT_HIT,75,TYPE_WATER,N,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_MINUS_1",Tears at the foewith sharp shells.May lower Defense.
Brick Break,EFFECT_BRICK_BREAK,75,TYPE_FIGHTING,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Destroys barriers such as REFLECT and causes damage.
Drill Run,EFFECT_HIT,80,TYPE_GROUND,N,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Spins its body like a drill. High critical-hit ratio.
Dark Pulse,EFFECT_HIT,80,TYPE_DARK,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_FLINCH",Attacks with ahorrible aura. Maycause flinching.
High Horsepower,EFFECT_HIT,95,TYPE_GROUND,N,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Slams hard into the foe with its entire body.
Esper Wing,EFFECT_HIT,75,TYPE_PSYCHIC,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SPD_PLUS_1",High critical hitratio. Ups theuser's Speed.
Psycho Shift,EFFECT_PSYCHO_SHIFT,0,TYPE_PSYCHIC,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Transfers status problems to the foe.
Double Hit,EFFECT_HIT,35,TYPE_NORMAL,N,90 95,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Slams the foe with a tail etc. Strikes twice.
Leech Seed,EFFECT_LEECH_SEED,0,TYPE_GRASS,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Plants a seed on the foe to steal HP on every turn.
Covet,EFFECT_HIT,40 60,TYPE_NORMAL,N,100,40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,MOVE_EFFECT_STEAL_ITEM,Cutely begs toobtain an itemheld by the foe.
Throat Chop,EFFECT_HIT,80,TYPE_DARK,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_THROAT_CHOP",Chops the throatto disable soundmoves for a while.
Submission,EFFECT_HIT,80 95,TYPE_FIGHTING,N,80 100,25,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A reckless body slam that also hurts the user.
Triple Axel,EFFECT_TRIPLE_KICK,20,TYPE_ICE,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A 3-kick attack that gets more powerful with each hit.
False Swipe,EFFECT_FALSE_SWIPE,40 60,TYPE_NORMAL,N,100,40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Hold Back,EFFECT_FALSE_SWIPE,40,TYPE_NORMAL,N,100,40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Frost Breath,EFFECT_HIT,40 60,TYPE_ICE,N,90 100,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Dual Wingbeat,EFFECT_HIT,40,TYPE_FLYING,N,90 100,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,User slams the target with wings and hits twice in a row.
Bonemerang,EFFECT_HIT,50,TYPE_GROUND,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Throws a bone boomerang that strikes twice.
Buzzy Buzz,EFFECT_HIT,90,TYPE_ELECTRIC,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PARALYSIS",Shoots a jolt ofelectricity thatalways paralyzes.
Body Press,EFFECT_BODY_PRESS,80,TYPE_FIGHTING,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Does more damage the higher the user's Def.
Dragon Tail,EFFECT_HIT_SWITCH_TARGET,60,TYPE_DRAGON,N,90 95,10 15,MOVE_TARGET_SELECTED,-6,DAMAGE_CATEGORY_PHYSICAL,,
Leaf Tornado,EFFECT_HIT,65,TYPE_GRASS,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ACC_MINUS_1",Circles the foewith leaves todamage and cutaccuracy.
U-turn,EFFECT_HIT_ESCAPE,70,TYPE_BUG,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Psyshield Bash,EFFECT_HIT,70,TYPE_PSYCHIC,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_PLUS_1",Hits a foe withpsychic energy.May raise Defense.
Mystical Power,EFFECT_HIT,70,TYPE_PSYCHIC,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_PLUS_1","A mysterious powerstrikes, raisingthe user's Sp.Atk."
Rock Slide,EFFECT_HIT,75 80,TYPE_ROCK,N,95,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",Large boulders arehurled. May causeflinching.
Fiery Dance,EFFECT_HIT,80,TYPE_FIRE,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_PLUS_1",Dances cloaked inflames. May raiseSp. Atk.
Icicle Crash,EFFECT_HIT,85,TYPE_ICE,N,90 95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",Drops largeicicles on the foe. May causeflinching.
Aqua Tail,EFFECT_HIT,90,TYPE_WATER,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,The user swings its tail like a wave to attack.
Torch Song,EFFECT_HIT,80,TYPE_FIRE,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_PLUS_1",Flames scorch thetarget. Boosts theuser's Sp. Atk.
Flying Press,EFFECT_TWO_TYPED_MOVE,80,TYPE_FIGHTING,N,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,This attack does Fighting and Flying-type damage.
Ice Hammer,EFFECT_HIT,100,TYPE_ICE,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SPD_MINUS_1",Swings the fist tostrike. Lowers theuser's Speed.
Belch,EFFECT_BELCH,120,TYPE_POISON,N,90 100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Lets out a loud belch. Must eat a Berry to use it.
Meteor Beam,EFFECT_TWO_TURNS_ATTACK,120,TYPE_ROCK,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,A 2-turn move that raises Sp. Attack before attacking.
High Jump Kick,EFFECT_RECOIL_IF_MISS,100,TYPE_FIGHTING,N,90 95,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"A jumping knee kick. If it  misses, the user is hurt."
Meteor Mash,EFFECT_HIT,100,TYPE_STEEL,N,85,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_ATK_PLUS_1",Fires ameteor-like punch.May raise Attack.
Toxic,EFFECT_TOXIC,0,TYPE_POISON,N,85,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Poisons the foe with an  intensifying toxin.
Crabhammer,EFFECT_HIT,90 100,TYPE_WATER,N,85 95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Hammers with a pincer. Has a high critical-hit ratio.
Pound,EFFECT_HIT,40,TYPE_NORMAL,N,100,35,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Pounds the foe with forelegs or tail.
Scratch,EFFECT_HIT,40,TYPE_NORMAL,N,100,35,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Scratches the foe with sharp claws.
Syrup Bomb,EFFECT_HIT,60,TYPE_GRASS,N,85 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SYRUP_BOMB",Lowers the foe'sspeed each turnfor 3 turns.
Octazooka,EFFECT_HIT,65,TYPE_WATER,N,85 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ACC_MINUS_1",Fires a lump ofink to damage andcut accuracy.
Mud Bomb,EFFECT_HIT,65,TYPE_GROUND,N,85 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ACC_MINUS_1",Throws a blob ofmud to damage andcut accuracy.
Mirror Shot,EFFECT_HIT,65,TYPE_STEEL,N,85 90,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ACC_MINUS_1",Emits a flash ofenergy to damageand cut accuracy.
Muddy Water,EFFECT_HIT,95,TYPE_WATER,N,85 90,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ACC_MINUS_1",Attacks with muddywater. May loweraccuracy.
Origin Pulse,EFFECT_HIT,110 120,TYPE_WATER,N,85 90,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,Beams of glowing blue light blast both foes.
Skitter Smack,EFFECT_HIT,70,TYPE_BUG,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SP_ATK_MINUS_1",User skittersbehind foe to attack. Lowersfoe's Sp. Atk.
Power Whip,EFFECT_HIT,120,TYPE_GRASS,N,85 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Violently lashes the foe with vines or tentacles.
Precipice Blades,EFFECT_HIT,120,TYPE_GROUND,N,85 90,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,,Fearsome blades of stone attack both foes.
Jaw Lock,EFFECT_HIT,80,TYPE_DARK,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_TRAP_BOTH",Prevents the userand the targetfrom escaping.
Bone Rush,EFFECT_MULTI_HIT,25,TYPE_GROUND,N,80 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Strikes the foe with a bone in hand 2 to 5 times.
Rock Blast,EFFECT_MULTI_HIT,25,TYPE_ROCK,N,80 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Hurls boulders at the foe 2 to 5 times in a row.
Quick Attack,EFFECT_HIT,40,TYPE_NORMAL,N,100,30,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,An extremely fast attack that always strikes first.
Pay Day,EFFECT_HIT,40 55,TYPE_NORMAL,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_PAYDAY",Throws coins atthe foe. Money isrecovered after.
Snore,EFFECT_SNORE,40 80,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_FLINCH",A loud attack thatcan be used onlywhile asleep.
Dragon Rush,EFFECT_HIT,100,TYPE_DRAGON,N,75,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",Tackles the foewith menace. Maycause flinching.
Wild Charge,EFFECT_HIT,90,TYPE_ELECTRIC,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An electrical tackle that also hurts the user.
Hurricane,EFFECT_THUNDER,120,TYPE_FLYING,N,70 85,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_CONFUSION",Traps the foe in afierce wind. Maycause confusion.
Echoed Voice,EFFECT_ECHOED_VOICE,40,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Does more damage every turn it is used.
Fake Out,EFFECT_FIRST_TURN_ONLY,40,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH","A 1st-turn,1st-strike move that causesflinching."
Uproar,EFFECT_UPROAR,50,TYPE_NORMAL,N,100,10,MOVE_TARGET_RANDOM,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_UPROAR",#if B_UPROAR_TURNS >= GEN_5 Causes an uproarfor 2 to 5            #else Causes an uproarfor 3            #endif turns and preventssleep.
Feint,EFFECT_HIT,50,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,2,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FEINT",
Weather Ball,EFFECT_WEATHER_BALL,50 75,TYPE_NORMAL,N,100,10 20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,The move's type and power change with the weather.
Signal Beam,EFFECT_HIT,75 95,TYPE_BUG,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_CONFUSION",A strange beamattack that mayconfuse the foe.
Curse,EFFECT_CURSE,0,TYPE_MYSTERY,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,A move that functions  differently for GHOSTS.
Terrain Pulse,EFFECT_TERRAIN_PULSE,50,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Type and power changes depending on the terrain.
Vise Grip,EFFECT_HIT,55 65,TYPE_NORMAL,N,100,30,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Grips the foe with large and powerful pincers.
Sandstorm,EFFECT_SANDSTORM,0,TYPE_ROCK,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Causes a sandstorm that rages for several turns.
Swift,EFFECT_HIT,60,TYPE_NORMAL,N,0,20,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,Sprays star-shaped rays that never miss.
Round,EFFECT_ROUND,60,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ROUND",A song thatinflicts damage. Others can join intoo.
Smelling Salts,EFFECT_DOUBLE_POWER_ON_ARG_STATUS,60,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Powerful against paralyzed foes, but also heals them."
Horn Attack,EFFECT_HIT,65,TYPE_NORMAL,N,100,25,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Jabs the foe with sharp horns.
Hail,EFFECT_HAIL,0,TYPE_ICE,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Summons a hailstorm that  strikes every turn.
Role Play,EFFECT_ROLE_PLAY,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Mimics the target and copies its special ability.
Stomp,EFFECT_HIT,65,TYPE_NORMAL,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",Stomps the enemywith a big foot.May causeflinching.
Slash,EFFECT_HIT,70,TYPE_NORMAL,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Slashes with claws, etc. Has a high critical-hit ratio."
Skill Swap,EFFECT_SKILL_SWAP,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,The user swaps special abilities with the target.
Healing Wish,EFFECT_HEALING_WISH,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,
Power Trick,EFFECT_POWER_TRICK,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,The user swaps its Attack and Defense stats.
Power Swap,EFFECT_POWER_SWAP,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Swaps changes to Attack and Sp. Atk with the foe.
Guard Swap,EFFECT_GUARD_SWAP,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Swaps changes to Defense and Sp. Def with the foe.
Heart Swap,EFFECT_HEART_SWAP,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Swaps any stat changes with the foe.
Thunderbolt,EFFECT_HIT,95,TYPE_ELECTRIC,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PARALYSIS",A strongelectrical attack that may paralyzethe foe.
X-Scissor,EFFECT_HIT,80,TYPE_BUG,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Slashes the foe with crossed  scythes, claws, etc."
Lunge,EFFECT_HIT,80,TYPE_BUG,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_ATK_MINUS_1",Lunges at the foeto lower itsAttack stat.
Lunar Dance,EFFECT_HEALING_WISH,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,
Wide Guard,EFFECT_PROTECT,0,TYPE_ROCK,N,0,10,MOVE_TARGET_USER,3,DAMAGE_CATEGORY_STATUS,,Evades wide-ranging attacks for one turn.
Guard Split,EFFECT_GUARD_SPLIT,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Averages changes to Defense and Sp. Def with the foe.
Power Split,EFFECT_POWER_SPLIT,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Averages changes to Attack and Sp. Atk with the foe.
Wonder Room,EFFECT_WONDER_ROOM,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_ALL_BATTLERS,-7,DAMAGE_CATEGORY_STATUS,,Defense and Sp. Def stats are swapped for 5 turns.
Magic Room,EFFECT_MAGIC_ROOM,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_ALL_BATTLERS,-7,DAMAGE_CATEGORY_STATUS,,Hold items lose their effects for 5 turns.
Heal Pulse,EFFECT_HEAL_PULSE,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Recovers up to half the target's maximum HP.
Shift Gear,EFFECT_SHIFT_GEAR,0,TYPE_STEEL,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,Rotates its gears to raise Attack and Speed.
Cotton Guard,EFFECT_DEFENSE_UP_3,0,TYPE_GRASS,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,Wraps its body in cotton.  Drastically raises Defense.
Rototiller,EFFECT_ROTOTILLER,0,TYPE_GROUND,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Ups the Attack and Sp. Atk of Grass-type Pokémon.
Grassy Terrain,EFFECT_GRASSY_TERRAIN,0,TYPE_GRASS,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,The ground turns to grass for 5 turns. Restores HP.
King's Shield,EFFECT_PROTECT,0,TYPE_STEEL,N,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,"Evades damage, and sharply reduces Attack if struck."
Spiky Shield,EFFECT_PROTECT,0,TYPE_GRASS,N,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,"Evades attack, and damages the foe if struck."
Wildbolt Storm,EFFECT_RAIN_ALWAYS_HIT,95,TYPE_ELECTRIC,N,80,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PARALYSIS",Hits with a brutaltempest. Mayinflict paralysis.
Baneful Bunker,EFFECT_PROTECT,0,TYPE_POISON,N,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,Protects user and poisons foes on contact.
Psychic Terrain,EFFECT_PSYCHIC_TERRAIN,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,The ground turns weird for 5 turns. Blocks priority.
Speed Swap,EFFECT_SPEED_SWAP,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,Swaps user's Speed with the target's.
Facade,EFFECT_FACADE,70,TYPE_NORMAL,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Boosts Attack when burned, paralyzed, or poisoned."
Secret Power,EFFECT_HIT,70,TYPE_NORMAL,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_SECRET_POWER",An attack witheffects that varyby location.
Life Dew,EFFECT_JUNGLE_HEALING,0,TYPE_WATER,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Scatters water to restore the HP of itself and allies.
Sky Uppercut,EFFECT_HIT,85,TYPE_FIGHTING,N,90 100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An uppercut thrown as if leaping into the sky.
Jungle Healing,EFFECT_JUNGLE_HEALING,0,TYPE_GRASS,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,Heals HP and status of itself and allies in battle.
Chip Away,EFFECT_HIT,70,TYPE_NORMAL,N,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Shelter,EFFECT_DEFENSE_UP_2,0,TYPE_STEEL,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"The user hardens their skin,  sharply raising its Defense."
Lunar Blessing,EFFECT_JUNGLE_HEALING,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,The user heals and cures itself and its ally.
Take Heart,EFFECT_TAKE_HEART,0,TYPE_PSYCHIC,N,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,The user lifts its spirits to heal and strengthen itself.
Attack Order,EFFECT_HIT,90,TYPE_BUG,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Underlings pummel the foe. High critical-hit ratio.
Headbutt,EFFECT_HIT,70,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",A ramming attackthat may causeflinching.
Dizzy Punch,EFFECT_HIT,70,TYPE_NORMAL,N,100,10 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_CONFUSION",A rhythmic punchthat may confusethe foe.
Chilly Reception,EFFECT_CHILLY_RECEPTION,0,TYPE_ICE,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Bad joke summons snowstorm. The user also switches out.
Retaliate,EFFECT_RETALIATE,70,TYPE_NORMAL,N,100,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An attack that does more damage if an ally fainted.
Snowscape,EFFECT_SNOWSCAPE,0,TYPE_ICE,N,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Summons a snowstorm that  lasts for five turns.
